OntologyURI;ReasonerCreationTime(ns);MaterializingTime(ns)
file:////home/ktgroup/Desktop/isa/Datasets/356/0dbc4292-8aa9-44dc-a029-e7b1449f0e9d_OS4.owl_functional.owl_1_4162_18876.owl;160735918;429739986
file:////home/ktgroup/Desktop/isa/Datasets/356/0dbc4292-8aa9-44dc-a029-e7b1449f0e9d_OS4.owl_functional.owl_1_4162_2228.owl;152088596;185949726
file:////home/ktgroup/Desktop/isa/Datasets/356/0dbc4292-8aa9-44dc-a029-e7b1449f0e9d_OS4.owl_functional.owl_1_4162_23038.owl;158333239;470624445
file:////home/ktgroup/Desktop/isa/Datasets/356/0dbc4292-8aa9-44dc-a029-e7b1449f0e9d_OS4.owl_functional.owl_1_4162_27200.owl;159084984;483085935
file:////home/ktgroup/Desktop/isa/Datasets/356/0dbc4292-8aa9-44dc-a029-e7b1449f0e9d_OS4.owl_functional.owl_1_4162_31362.owl;158839742;510539580
file:////home/ktgroup/Desktop/isa/Datasets/356/0dbc4292-8aa9-44dc-a029-e7b1449f0e9d_OS4.owl_functional.owl_1_4162_35524.owl;159760212;526427378
file:////home/ktgroup/Desktop/isa/Datasets/356/0dbc4292-8aa9-44dc-a029-e7b1449f0e9d_OS4.owl_functional.owl_1_4162_39686.owl;174486143;548283677
file:////home/ktgroup/Desktop/isa/Datasets/356/0dbc4292-8aa9-44dc-a029-e7b1449f0e9d_OS4.owl_functional.owl_1_4162_6390.owl;150999595;301372665
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl;152806434;179006248
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_1026.owl;157808589;170912780
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_1073.owl;152051061;184939857
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_650.owl;155943314;142766109
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_697.owl;156312862;131566641
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_744.owl;154709256;144844887
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_791.owl;157698351;144114283
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_838.owl;156045718;149348078
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_885.owl;154550583;153173566
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_932.owl;151251172;156511802
file:////home/ktgroup/Desktop/isa/Datasets/356/12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl_1_47_979.owl;151562539;156995090
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl;151202182;70014950
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_112.owl;156993134;66743631
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_116.owl;156821743;53516547
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_120.owl;158678275;68129642
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_124.owl;155951203;57227251
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_128.owl;155139949;61613450
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_132.owl;157505325;62668110
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_136.owl;159634060;61893419
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_140.owl;157832754;51769680
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_144.owl;156824831;64408981
file:////home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_148.owl;161051732;53688356
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl;160374703;85214328
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_136.owl;154937537;77923823
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_143.owl;157324079;86069418
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_150.owl;155239499;81082703
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_157.owl;155901397;71262864
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_164.owl;159975627;77582875
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_171.owl;155634577;82953072
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_178.owl;157005662;67517596
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_185.owl;156990474;67729770
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_192.owl;156324509;68350983
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_199.owl;158659134;88094069
file:////home/ktgroup/Desktop/isa/Datasets/356/15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl_1_7_206.owl;158943034;83747391
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl;150694980;93171043
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_189.owl;160385583;83541462
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_203.owl;154583113;95195886
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_217.owl;155356515;95215399
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_231.owl;159646723;88454217
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_245.owl;157964704;85345818
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_259.owl;154960540;100372692
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_273.owl;155572375;90292234
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_287.owl;155458576;92259617
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_301.owl;157009346;105391579
file:////home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_315.owl;159303529;101155546
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl;151400875;84846536
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_100.owl;163737525;64111965
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_12.owl;155510948;56174157
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_144.owl;158010803;66214386
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_188.owl;157968357;71276288
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_232.owl;157693399;71293187
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_276.owl;156548475;80508750
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_320.owl;153815094;76701427
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_364.owl;154888957;82205694
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_408.owl;155145748;82534533
file:////home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_56.owl;161030766;54706052
file:////home/ktgroup/Desktop/isa/Datasets/356/1cb603d0-4461-48b7-b7c5-ffe0cb8133db_i_of_the_Month_functional.owl;152394955;71784701
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl;155207420;70016101
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_104.owl;154979182;66150210
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_111.owl;156476107;69670175
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_118.owl;157906456;55906628
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_125.owl;159205566;57144261
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_132.owl;156418814;66725815
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_62.owl;157609499;64735794
